,tubule_diameters,tubule_sizes,tubule_distance_to_closest_instance,sampleID,Time_score
1450,27.51,1994.37,1.69,VALIGA_v7wihwogxd,66
1451,22.54,979.16,1.82,VALIGA_v7wihwogxd,66
1452,51.93,5454.01,1.72,VALIGA_v7wihwogxd,66
1453,23.72,1104.24,1.35,VALIGA_v7wihwogxd,66
1454,32.55,1269.81,2.45,VALIGA_v7wihwogxd,66
1455,46.18,6719.27,0.34,VALIGA_v7wihwogxd,66
1456,24.61,943.0,1.51,VALIGA_v7wihwogxd,66
1457,68.6,7586.88,1.22,VALIGA_v7wihwogxd,66
1458,22.97,670.21,3.32,VALIGA_v7wihwogxd,66
1459,25.53,1410.81,2.13,VALIGA_v7wihwogxd,66
1460,18.16,458.14,5.65,VALIGA_v7wihwogxd,66
1461,49.69,5529.18,0.34,VALIGA_v7wihwogxd,66
1462,48.68,2797.51,2.86,VALIGA_v7wihwogxd,66
1463,15.53,805.98,1.82,VALIGA_v7wihwogxd,66
1464,30.36,1991.87,1.69,VALIGA_v7wihwogxd,66
1465,35.95,3177.53,3.34,VALIGA_v7wihwogxd,66
1466,60.66,8797.22,1.39,VALIGA_v7wihwogxd,66
1467,33.11,2142.53,2.26,VALIGA_v7wihwogxd,66
1468,32.15,1563.41,1.82,VALIGA_v7wihwogxd,66
1469,46.14,2929.53,0.34,VALIGA_v7wihwogxd,66
1470,33.48,1271.85,3.02,VALIGA_v7wihwogxd,66
1471,26.02,955.4,3.11,VALIGA_v7wihwogxd,66
1472,56.35,7530.03,1.22,VALIGA_v7wihwogxd,66
1473,23.21,1216.48,1.69,VALIGA_v7wihwogxd,66
1474,69.21,6125.36,0.95,VALIGA_v7wihwogxd,66
1475,36.15,1216.25,3.02,VALIGA_v7wihwogxd,66
1476,37.2,1404.67,2.02,VALIGA_v7wihwogxd,66
1477,42.6,2677.77,1.97,VALIGA_v7wihwogxd,66
1478,41.6,4666.91,2.16,VALIGA_v7wihwogxd,66
1479,52.83,3877.64,1.69,VALIGA_v7wihwogxd,66
1480,60.21,3881.28,1.39,VALIGA_v7wihwogxd,66
1481,70.89,10581.91,1.69,VALIGA_v7wihwogxd,66
1482,29.71,1400.8,0.34,VALIGA_v7wihwogxd,66
1483,63.04,9730.33,1.69,VALIGA_v7wihwogxd,66
1484,50.87,5912.61,2.02,VALIGA_v7wihwogxd,66
1485,56.92,3469.99,1.39,VALIGA_v7wihwogxd,66
1486,43.1,3023.68,1.35,VALIGA_v7wihwogxd,66
1487,19.31,622.45,2.45,VALIGA_v7wihwogxd,66
1488,47.02,6524.83,2.02,VALIGA_v7wihwogxd,66
1489,38.34,2264.21,1.82,VALIGA_v7wihwogxd,66
1490,22.33,870.34,1.97,VALIGA_v7wihwogxd,66
1491,41.01,5000.88,1.22,VALIGA_v7wihwogxd,66
1492,17.92,479.63,3.44,VALIGA_v7wihwogxd,66
1493,45.78,3567.56,2.26,VALIGA_v7wihwogxd,66
1494,43.76,4139.18,0.95,VALIGA_6rfptyt3la,436
1495,20.95,1119.48,11.09,VALIGA_6rfptyt3la,436
1496,14.23,287.35,15.29,VALIGA_6rfptyt3la,436
1497,12.14,199.9,14.18,VALIGA_6rfptyt3la,436
1498,27.73,1439.92,2.63,VALIGA_6rfptyt3la,436
1499,60.7,8578.21,1.69,VALIGA_6rfptyt3la,436
1500,26.85,1344.86,1.97,VALIGA_6rfptyt3la,436
1501,16.75,333.85,3.03,VALIGA_6rfptyt3la,436
1502,24.95,933.22,5.49,VALIGA_6rfptyt3la,436
1503,24.28,743.78,3.02,VALIGA_6rfptyt3la,436
1504,23.07,1206.13,3.72,VALIGA_6rfptyt3la,436
1505,20.51,1543.39,2.02,VALIGA_6rfptyt3la,436
1506,18.41,544.45,6.4,VALIGA_6rfptyt3la,436
1507,12.83,285.07,10.48,VALIGA_6rfptyt3la,436
1508,44.76,5440.94,1.22,VALIGA_6rfptyt3la,436
1509,30.29,3334.9,2.38,VALIGA_6rfptyt3la,436
1510,55.03,8513.06,1.51,VALIGA_6rfptyt3la,436
1511,40.75,1593.43,2.7,VALIGA_6rfptyt3la,436
1512,37.62,2616.71,1.69,VALIGA_6rfptyt3la,436
1513,15.08,229.24,3.93,VALIGA_6rfptyt3la,436
1514,37.5,1820.62,1.69,VALIGA_6rfptyt3la,436
1515,58.15,7771.44,1.69,VALIGA_6rfptyt3la,436
1516,22.89,1377.15,2.38,VALIGA_6rfptyt3la,436
1517,67.08,6469.56,1.43,VALIGA_6rfptyt3la,436
1518,30.95,1517.35,3.34,VALIGA_6rfptyt3la,436
1519,51.5,4176.02,1.01,VALIGA_6rfptyt3la,436
1520,55.5,5963.1,1.43,VALIGA_6rfptyt3la,436
1521,59.35,9126.18,0.34,VALIGA_6rfptyt3la,436
1522,67.5,12647.91,1.22,VALIGA_6rfptyt3la,436
1523,40.54,1955.14,2.57,VALIGA_6rfptyt3la,436
1524,37.5,3429.4,2.13,VALIGA_6rfptyt3la,436
1525,23.46,886.37,3.77,VALIGA_6rfptyt3la,436
1526,21.58,563.09,1.22,VALIGA_6rfptyt3la,436
1527,37.98,3616.22,1.22,VALIGA_6rfptyt3la,436
1528,52.04,3814.99,2.36,VALIGA_6rfptyt3la,436
1529,30.5,1887.03,7.4,VALIGA_6rfptyt3la,436
1530,32.6,2387.13,1.51,VALIGA_6rfptyt3la,436
1531,51.37,3668.99,1.01,VALIGA_6rfptyt3la,436
1532,29.71,2225.54,2.13,VALIGA_6rfptyt3la,436
1533,29.0,862.72,2.26,VALIGA_6rfptyt3la,436
1534,22.66,624.73,4.17,VALIGA_6rfptyt3la,436
1535,45.23,10055.2,2.02,VALIGA_6rfptyt3la,436
1536,14.43,239.59,19.22,VALIGA_6rfptyt3la,436
1537,76.02,11238.81,2.26,VALIGA_6rfptyt3la,436
1538,18.0,354.78,1.69,VALIGA_6rfptyt3la,436
1539,43.84,2674.25,2.05,VALIGA_6rfptyt3la,436
1540,12.38,278.93,5.4,VALIGA_6rfptyt3la,436
1541,19.6,395.83,6.94,VALIGA_6rfptyt3la,436
1542,44.64,6269.66,1.35,VALIGA_6rfptyt3la,436
1543,23.21,1034.2,2.57,VALIGA_6rfptyt3la,436
1544,30.35,1682.58,10.28,VALIGA_6rfptyt3la,436
1545,14.03,202.29,2.02,VALIGA_6rfptyt3la,436
1546,42.1,2497.31,2.26,VALIGA_6rfptyt3la,436
1547,68.84,12213.31,1.07,VALIGA_6rfptyt3la,436
1548,17.23,349.55,3.34,VALIGA_6rfptyt3la,436
1549,25.85,1221.37,5.49,VALIGA_6rfptyt3la,436
1550,38.93,2748.73,3.32,VALIGA_6rfptyt3la,436
1551,15.69,1101.17,1.22,VALIGA_6rfptyt3la,436
1552,50.37,9022.03,2.13,VALIGA_6rfptyt3la,436
1553,13.89,310.88,2.13,VALIGA_6rfptyt3la,436
1554,27.39,950.51,6.08,VALIGA_6rfptyt3la,436
1555,65.17,13072.62,1.07,VALIGA_6rfptyt3la,436
1556,58.69,7034.14,1.69,VALIGA_6rfptyt3la,436
1557,61.11,8305.99,1.07,VALIGA_6rfptyt3la,436
1558,16.9,684.54,1.07,VALIGA_6rfptyt3la,436
1559,16.86,299.06,3.37,VALIGA_6rfptyt3la,436
1560,46.02,5938.19,1.69,VALIGA_6rfptyt3la,436
1561,56.12,5067.97,3.37,VALIGA_6rfptyt3la,436
1562,53.55,5735.79,1.35,VALIGA_6rfptyt3la,436
1563,47.08,2600.67,2.38,VALIGA_6rfptyt3la,436
1564,49.93,6844.13,1.69,VALIGA_6rfptyt3la,436
1565,31.59,1534.07,2.36,VALIGA_6rfptyt3la,436
1566,21.33,590.39,7.7,VALIGA_6rfptyt3la,436
1567,12.97,192.4,0.34,VALIGA_6rfptyt3la,436
1568,58.33,3718.34,4.27,VALIGA_6rfptyt3la,436
1569,17.5,318.16,0.34,VALIGA_6rfptyt3la,436
1570,29.01,1625.49,3.03,VALIGA_6rfptyt3la,436
1571,66.0,16282.33,1.69,VALIGA_6rfptyt3la,436
1572,35.84,3409.04,2.36,VALIGA_6rfptyt3la,436
1573,36.24,2547.12,1.22,VALIGA_6rfptyt3la,436
1574,22.93,562.41,4.38,VALIGA_6rfptyt3la,436
1575,33.72,1693.72,3.52,VALIGA_6rfptyt3la,436
1576,68.2,9608.43,1.69,VALIGA_6rfptyt3la,436
1577,50.33,5498.13,1.69,VALIGA_6rfptyt3la,436
1578,37.92,3675.24,2.02,VALIGA_6rfptyt3la,436
1579,13.84,238.11,6.15,VALIGA_6rfptyt3la,436
1580,13.51,244.93,9.17,VALIGA_6rfptyt3la,436
1581,33.18,1492.22,2.36,VALIGA_6rfptyt3la,436
1582,42.06,4415.5,3.77,VALIGA_6rfptyt3la,436
1583,29.05,1147.79,2.57,VALIGA_6rfptyt3la,436
1584,13.25,292.24,3.44,VALIGA_6rfptyt3la,436
1585,15.39,278.36,4.29,VALIGA_6rfptyt3la,436
1586,20.51,937.43,3.71,VALIGA_6rfptyt3la,436
1587,45.24,2898.26,2.02,VALIGA_6rfptyt3la,436
1588,38.16,3422.8,3.39,VALIGA_6rfptyt3la,436
1589,33.73,2224.41,3.71,VALIGA_6rfptyt3la,436
1590,47.77,7929.49,4.54,VALIGA_6rfptyt3la,436
1591,32.58,1132.44,2.63,VALIGA_6rfptyt3la,436
1592,64.78,7405.63,1.22,VALIGA_6rfptyt3la,436
1593,52.63,5688.71,1.22,VALIGA_6rfptyt3la,436
1594,13.66,264.83,0.34,VALIGA_ptx0nq0je1,482
1595,19.66,451.09,0.34,VALIGA_ptx0nq0je1,482
1596,22.9,510.11,0.34,VALIGA_ptx0nq0je1,482
1597,10.79,188.19,0.34,VALIGA_ptx0nq0je1,482
1598,12.81,298.6,0.34,VALIGA_ptx0nq0je1,482
1599,29.46,803.59,3.02,VALIGA_ptx0nq0je1,482
1600,15.29,284.28,0.34,VALIGA_ptx0nq0je1,482
1601,24.1,549.68,3.2,VALIGA_ptx0nq0je1,482
1602,9.96,218.78,0.34,VALIGA_ptx0nq0je1,482
1603,21.97,591.41,0.34,VALIGA_ptx0nq0je1,482
1604,23.76,550.47,1.97,VALIGA_ptx0nq0je1,482
1605,19.92,432.44,2.57,VALIGA_ptx0nq0je1,482
1606,24.73,1858.37,1.97,VALIGA_ptx0nq0je1,482
1607,20.91,570.26,0.34,VALIGA_ptx0nq0je1,482
1608,29.38,921.51,3.58,VALIGA_ptx0nq0je1,482
1609,17.96,480.43,3.71,VALIGA_ptx0nq0je1,482
1610,21.72,608.24,5.65,VALIGA_ptx0nq0je1,482
1611,20.21,507.15,0.34,VALIGA_ptx0nq0je1,482
1612,31.12,1709.87,4.06,VALIGA_ptx0nq0je1,482
1613,26.77,1138.58,0.34,VALIGA_ptx0nq0je1,482
1614,25.34,608.01,4.91,VALIGA_ptx0nq0je1,482
1615,16.31,542.97,0.34,VALIGA_ptx0nq0je1,482
1616,26.86,909.91,5.27,VALIGA_ptx0nq0je1,482
1617,28.46,854.19,7.08,VALIGA_ptx0nq0je1,482
1618,20.92,550.81,3.63,VALIGA_ptx0nq0je1,482
1619,18.21,442.45,0.34,VALIGA_ptx0nq0je1,482
1620,21.42,543.42,3.77,VALIGA_ptx0nq0je1,482
1621,18.99,376.15,2.05,VALIGA_ptx0nq0je1,482
1622,20.64,450.98,3.63,VALIGA_ptx0nq0je1,482
1623,15.39,463.14,0.34,VALIGA_ptx0nq0je1,482
1624,20.82,494.75,3.77,VALIGA_ptx0nq0je1,482
1625,29.09,970.29,4.98,VALIGA_ptx0nq0je1,482
1626,21.84,582.31,3.32,VALIGA_ptx0nq0je1,482
1627,14.16,191.15,4.1,VALIGA_ptx0nq0je1,482
1628,27.39,988.26,4.29,VALIGA_ptx0nq0je1,482
1629,20.82,452.68,9.35,VALIGA_ptx0nq0je1,482
1630,22.26,650.88,0.34,VALIGA_ptx0nq0je1,482
1631,14.43,284.16,10.73,VALIGA_ptx0nq0je1,482
1632,24.15,683.97,3.34,VALIGA_ptx0nq0je1,482
1633,19.56,474.06,7.9,VALIGA_ptx0nq0je1,482
1634,29.28,861.59,5.44,VALIGA_ptx0nq0je1,482
1635,22.94,820.65,3.32,VALIGA_ptx0nq0je1,482
1636,31.6,1166.44,4.98,VALIGA_ptx0nq0je1,482
1637,28.24,964.15,0.34,VALIGA_ptx0nq0je1,482
1638,16.66,369.67,5.14,VALIGA_ptx0nq0je1,482
1639,19.74,670.21,0.34,VALIGA_ptx0nq0je1,482
1640,8.09,243.11,0.34,VALIGA_ptx0nq0je1,482
1641,27.52,922.99,5.44,VALIGA_ptx0nq0je1,482
1642,27.19,758.79,4.06,VALIGA_ptx0nq0je1,482
1643,18.16,667.14,0.34,VALIGA_ptx0nq0je1,482
1644,8.12,207.52,0.34,VALIGA_ptx0nq0je1,482
1645,16.24,340.45,7.02,VALIGA_ptx0nq0je1,482
1646,21.59,629.73,4.06,VALIGA_ptx0nq0je1,482
1647,20.48,444.61,3.71,VALIGA_ptx0nq0je1,482
1648,11.52,449.84,6.41,VALIGA_ptx0nq0je1,482
1649,23.68,714.44,5.49,VALIGA_ptx0nq0je1,482
1650,29.67,909.46,12.27,VALIGA_ptx0nq0je1,482
1651,21.58,818.26,0.34,VALIGA_ptx0nq0je1,482
1652,16.03,238.22,4.06,VALIGA_ptx0nq0je1,482
1653,24.8,710.8,5.58,VALIGA_ptx0nq0je1,482
1654,17.7,416.75,3.72,VALIGA_ptx0nq0je1,482
1655,22.27,662.93,3.71,VALIGA_ptx0nq0je1,482
1656,18.52,427.32,0.34,VALIGA_ptx0nq0je1,482
1657,25.64,925.38,0.34,VALIGA_ptx0nq0je1,482
1658,15.92,238.11,7.69,VALIGA_ptx0nq0je1,482
1659,22.93,600.73,2.7,VALIGA_ptx0nq0je1,482
1660,20.51,640.3,0.34,VALIGA_ptx0nq0je1,482
1661,30.5,1160.3,3.72,VALIGA_ptx0nq0je1,482
1662,22.82,818.15,11.63,VALIGA_ptx0nq0je1,482
1663,22.93,622.45,4.07,VALIGA_ptx0nq0je1,482
1664,23.68,641.1,5.4,VALIGA_ptx0nq0je1,482
1665,12.44,246.52,0.34,VALIGA_ptx0nq0je1,482
1666,19.31,519.09,3.44,VALIGA_ptx0nq0je1,482
1667,8.09,169.2,0.34,VALIGA_ptx0nq0je1,482
1668,24.8,1020.1,0.34,VALIGA_ptx0nq0je1,482
1669,34.08,1082.41,3.02,VALIGA_ptx0nq0je1,482
1670,32.06,1402.51,3.37,VALIGA_ptx0nq0je1,482
1671,24.28,561.39,4.72,VALIGA_ptx0nq0je1,482
1672,28.46,898.54,8.49,VALIGA_ptx0nq0je1,482
1673,20.51,1000.54,2.02,VALIGA_ptx0nq0je1,482
1674,26.34,670.21,3.02,VALIGA_ptx0nq0je1,482
1675,27.13,1022.71,2.02,VALIGA_ptx0nq0je1,482
1676,24.52,608.92,11.69,VALIGA_ptx0nq0je1,482
1677,28.81,851.92,2.13,VALIGA_ptx0nq0je1,482
1678,30.58,1063.42,0.34,VALIGA_ptx0nq0je1,482
1679,25.66,672.37,11.8,VALIGA_ptx0nq0je1,482
1680,28.36,791.43,1.69,VALIGA_ptx0nq0je1,482
1681,23.61,614.38,1.69,VALIGA_ptx0nq0je1,482
1682,14.84,267.9,0.34,VALIGA_ptx0nq0je1,482
1683,27.29,756.52,1.69,VALIGA_ptx0nq0je1,482
1684,17.53,459.96,3.95,VALIGA_ptx0nq0je1,482
1685,16.68,405.49,3.02,VALIGA_ptx0nq0je1,482
1686,34.5,1267.08,1.69,VALIGA_ptx0nq0je1,482
1687,14.93,248.57,9.38,VALIGA_ptx0nq0je1,482
1688,20.51,566.39,13.57,VALIGA_ptx0nq0je1,482
1689,10.12,217.76,0.34,VALIGA_ptx0nq0je1,482
1690,21.77,592.09,3.2,VALIGA_ptx0nq0je1,482
1691,18.1,400.72,4.86,VALIGA_ptx0nq0je1,482
1692,25.09,767.89,13.57,VALIGA_ptx0nq0je1,482
1693,29.09,887.06,7.54,VALIGA_ptx0nq0je1,482
1694,16.86,371.27,1.51,VALIGA_5wsdox7vv8,480
1695,12.4,183.76,2.02,VALIGA_5wsdox7vv8,480
1696,31.78,1503.14,0.34,VALIGA_5wsdox7vv8,480
1697,10.87,245.27,9.3,VALIGA_5wsdox7vv8,480
1698,23.95,849.08,1.82,VALIGA_5wsdox7vv8,480
1699,24.36,896.95,5.23,VALIGA_5wsdox7vv8,480
1700,9.44,284.39,3.03,VALIGA_5wsdox7vv8,480
1701,20.78,717.97,15.99,VALIGA_5wsdox7vv8,480
1702,12.4,439.04,3.65,VALIGA_5wsdox7vv8,480
1703,24.95,871.02,2.36,VALIGA_5wsdox7vv8,480
1704,21.07,541.38,7.49,VALIGA_5wsdox7vv8,480
1705,28.63,1027.38,18.03,VALIGA_5wsdox7vv8,480
1706,16.87,350.0,1.43,VALIGA_5wsdox7vv8,480
1707,12.81,517.84,0.34,VALIGA_5wsdox7vv8,480
1708,24.28,768.46,5.23,VALIGA_5wsdox7vv8,480
1709,16.46,562.3,3.2,VALIGA_5wsdox7vv8,480
1710,23.23,883.76,0.34,VALIGA_5wsdox7vv8,480
1711,17.53,355.23,3.77,VALIGA_5wsdox7vv8,480
1712,13.44,600.28,7.4,VALIGA_5wsdox7vv8,480
1713,18.1,538.19,3.37,VALIGA_5wsdox7vv8,480
1714,22.54,788.92,3.2,VALIGA_5wsdox7vv8,480
1715,20.54,918.1,13.69,VALIGA_5wsdox7vv8,480
1716,33.72,1550.56,1.39,VALIGA_5wsdox7vv8,480
1717,24.45,814.74,5.44,VALIGA_5wsdox7vv8,480
1718,20.94,657.25,7.4,VALIGA_5wsdox7vv8,480
1719,13.9,424.37,2.02,VALIGA_5wsdox7vv8,480
1720,24.73,1027.72,2.02,VALIGA_5wsdox7vv8,480
1721,21.07,1458.68,1.97,VALIGA_5wsdox7vv8,480
1722,17.96,543.31,3.37,VALIGA_5wsdox7vv8,480
1723,17.7,483.5,4.12,VALIGA_5wsdox7vv8,480
1724,21.12,573.78,3.77,VALIGA_5wsdox7vv8,480
1725,20.98,915.03,3.2,VALIGA_5wsdox7vv8,480
1726,21.0,573.44,7.43,VALIGA_5wsdox7vv8,480
1727,15.16,355.69,3.93,VALIGA_5wsdox7vv8,480
1728,22.18,561.84,1.01,VALIGA_5wsdox7vv8,480
1729,18.9,1381.92,2.7,VALIGA_5wsdox7vv8,480
1730,31.38,1756.83,1.43,VALIGA_5wsdox7vv8,480
1731,16.03,380.59,6.95,VALIGA_5wsdox7vv8,480
1732,10.47,255.62,2.7,VALIGA_5wsdox7vv8,480
1733,18.35,518.98,3.82,VALIGA_5wsdox7vv8,480
1734,23.41,690.91,3.93,VALIGA_5wsdox7vv8,480
1735,24.13,1251.04,3.18,VALIGA_5wsdox7vv8,480
1736,41.41,2093.53,1.82,VALIGA_5wsdox7vv8,480
1737,22.3,1064.44,11.21,VALIGA_5wsdox7vv8,480
1738,18.93,488.96,36.5,VALIGA_5wsdox7vv8,480
1739,22.67,1305.97,1.82,VALIGA_5wsdox7vv8,480
1740,38.61,1474.71,1.82,VALIGA_5wsdox7vv8,480
1741,17.81,343.41,7.26,VALIGA_5wsdox7vv8,480
1742,15.53,260.62,3.18,VALIGA_5wsdox7vv8,480
1743,22.89,734.8,5.15,VALIGA_5wsdox7vv8,480
1744,32.94,1712.6,9.28,VALIGA_5wsdox7vv8,480
1745,35.23,7133.06,2.02,VALIGA_5wsdox7vv8,480
1746,16.53,778.12,4.83,VALIGA_5wsdox7vv8,480
1747,24.21,895.58,5.4,VALIGA_5wsdox7vv8,480
1748,21.58,713.19,5.15,VALIGA_5wsdox7vv8,480
1749,14.73,234.13,5.49,VALIGA_5wsdox7vv8,480
1750,11.16,274.61,5.49,VALIGA_5wsdox7vv8,480
1751,27.45,1035.68,4.91,VALIGA_5wsdox7vv8,480
1752,11.22,290.3,2.7,VALIGA_5wsdox7vv8,480
1753,22.75,1046.14,2.26,VALIGA_5wsdox7vv8,480
1754,29.09,1289.71,1.69,VALIGA_5wsdox7vv8,480
1755,18.9,590.84,7.87,VALIGA_5wsdox7vv8,480
1756,38.26,4406.06,1.01,VALIGA_5wsdox7vv8,480
1757,29.01,1386.47,1.01,VALIGA_5wsdox7vv8,480
1758,14.73,313.5,3.34,VALIGA_5wsdox7vv8,480
1759,15.53,435.28,1.01,VALIGA_5wsdox7vv8,480
1760,23.38,1132.1,1.69,VALIGA_5wsdox7vv8,480
1761,40.21,2265.68,2.26,VALIGA_5wsdox7vv8,480
1762,17.29,717.29,5.89,VALIGA_5wsdox7vv8,480
1763,16.24,478.95,2.7,VALIGA_5wsdox7vv8,480
1764,16.31,574.01,10.71,VALIGA_5wsdox7vv8,480
1765,36.47,1334.05,3.18,VALIGA_5wsdox7vv8,480
1766,29.0,1034.77,2.38,VALIGA_5wsdox7vv8,480
1767,8.77,221.62,6.41,VALIGA_5wsdox7vv8,480
1768,15.57,505.44,6.4,VALIGA_5wsdox7vv8,480
1769,18.16,395.71,13.73,VALIGA_5wsdox7vv8,480
1770,23.21,590.73,1.82,VALIGA_5wsdox7vv8,480
1771,21.62,808.14,20.51,VALIGA_5wsdox7vv8,480
1772,26.3,652.24,12.52,VALIGA_5wsdox7vv8,480
1773,31.07,1048.64,1.43,VALIGA_5wsdox7vv8,480
1774,23.72,765.16,7.08,VALIGA_5wsdox7vv8,480
1775,27.14,875.23,4.12,VALIGA_5wsdox7vv8,480
1776,18.35,944.59,2.26,VALIGA_5wsdox7vv8,480
1777,17.74,406.06,24.32,VALIGA_5wsdox7vv8,480
1778,13.44,286.32,6.74,VALIGA_5wsdox7vv8,480
1779,28.16,863.63,1.39,VALIGA_5wsdox7vv8,480
1780,36.7,1496.43,1.39,VALIGA_5wsdox7vv8,480
1781,38.49,1500.18,1.01,VALIGA_5wsdox7vv8,480
1782,20.83,689.77,5.49,VALIGA_5wsdox7vv8,480
1783,19.18,625.18,3.39,VALIGA_5wsdox7vv8,480
1784,14.29,187.62,10.8,VALIGA_5wsdox7vv8,480
1785,24.33,840.89,7.4,VALIGA_5wsdox7vv8,480
1786,15.73,437.22,5.49,VALIGA_5wsdox7vv8,480
1787,20.78,378.2,5.89,VALIGA_5wsdox7vv8,480
1788,13.28,599.48,4.05,VALIGA_5wsdox7vv8,480
1789,27.88,1284.02,5.53,VALIGA_5wsdox7vv8,480
1790,27.52,885.01,4.05,VALIGA_5wsdox7vv8,480
1791,30.16,1149.5,2.38,VALIGA_5wsdox7vv8,480
1792,29.03,1321.2,3.32,VALIGA_5wsdox7vv8,480
1793,16.03,408.45,6.41,VALIGA_5wsdox7vv8,480
1794,17.81,374.79,0.34,VALIGA_gsn7dsolq3,531
1795,36.5,2401.34,2.7,VALIGA_gsn7dsolq3,531
1796,29.41,3383.8,0.34,VALIGA_gsn7dsolq3,531
1797,28.72,1484.15,1.43,VALIGA_gsn7dsolq3,531
1798,27.95,849.76,1.35,VALIGA_gsn7dsolq3,531
1799,33.37,2129.69,0.34,VALIGA_gsn7dsolq3,531
1800,49.82,3291.81,1.01,VALIGA_gsn7dsolq3,531
1801,21.97,619.5,4.27,VALIGA_gsn7dsolq3,531
1802,53.22,9844.83,4.4,VALIGA_gsn7dsolq3,531
1803,8.09,200.93,0.34,VALIGA_gsn7dsolq3,531
1804,17.5,1094.46,0.34,VALIGA_gsn7dsolq3,531
1805,15.26,220.37,0.34,VALIGA_gsn7dsolq3,531
1806,24.55,961.08,9.35,VALIGA_gsn7dsolq3,531
1807,33.96,2668.22,8.77,VALIGA_gsn7dsolq3,531
1808,17.19,306.45,10.45,VALIGA_gsn7dsolq3,531
1809,27.53,917.53,3.32,VALIGA_gsn7dsolq3,531
1810,14.84,258.69,10.48,VALIGA_gsn7dsolq3,531
1811,26.03,802.8,12.64,VALIGA_gsn7dsolq3,531
1812,19.92,501.58,11.03,VALIGA_gsn7dsolq3,531
1813,24.15,525.68,1.69,VALIGA_gsn7dsolq3,531
1814,12.81,197.29,6.22,VALIGA_gsn7dsolq3,531
1815,14.84,292.01,12.48,VALIGA_gsn7dsolq3,531
1816,13.44,352.84,11.03,VALIGA_gsn7dsolq3,531
1817,12.14,362.17,30.97,VALIGA_gsn7dsolq3,531
1818,44.33,2137.99,4.4,VALIGA_gsn7dsolq3,531
1819,18.88,527.16,16.59,VALIGA_gsn7dsolq3,531
1820,42.1,2432.38,1.51,VALIGA_gsn7dsolq3,531
1821,29.22,1477.9,4.77,VALIGA_gsn7dsolq3,531
1822,14.08,370.36,5.33,VALIGA_gsn7dsolq3,531
1823,37.12,2837.19,7.76,VALIGA_gsn7dsolq3,531
1824,31.53,971.2,2.78,VALIGA_gsn7dsolq3,531
1825,17.19,324.08,3.47,VALIGA_gsn7dsolq3,531
1826,18.79,681.69,8.29,VALIGA_gsn7dsolq3,531
1827,29.13,1494.04,4.4,VALIGA_gsn7dsolq3,531
1828,35.99,1695.08,4.29,VALIGA_gsn7dsolq3,531
1829,35.05,1375.78,1.69,VALIGA_gsn7dsolq3,531
1830,17.19,315.89,9.45,VALIGA_gsn7dsolq3,531
1831,27.19,1619.13,2.78,VALIGA_gsn7dsolq3,531
1832,21.17,707.85,6.72,VALIGA_gsn7dsolq3,531
1833,54.89,4297.35,1.35,VALIGA_gsn7dsolq3,531
1834,15.69,994.4,10.01,VALIGA_gsn7dsolq3,531
1835,76.98,6275.35,5.07,VALIGA_gsn7dsolq3,531
1836,44.58,4233.79,1.82,VALIGA_gsn7dsolq3,531
1837,23.02,805.87,0.67,VALIGA_gsn7dsolq3,531
1838,22.67,753.79,4.29,VALIGA_gsn7dsolq3,531
1839,21.75,464.28,9.52,VALIGA_gsn7dsolq3,531
1840,33.48,1623.79,4.59,VALIGA_gsn7dsolq3,531
1841,14.79,586.06,12.14,VALIGA_gsn7dsolq3,531
1842,20.21,723.43,1.91,VALIGA_gsn7dsolq3,531
1843,42.01,2461.15,1.69,VALIGA_gsn7dsolq3,531
1844,21.43,856.47,0.34,VALIGA_gsn7dsolq3,531
1845,17.02,695.68,8.33,VALIGA_gsn7dsolq3,531
1846,27.09,1281.75,16.75,VALIGA_gsn7dsolq3,531
1847,46.62,5723.17,2.43,VALIGA_gsn7dsolq3,531
1848,38.06,1774.68,3.37,VALIGA_gsn7dsolq3,531
1849,13.35,613.81,6.74,VALIGA_gsn7dsolq3,531
1850,36.19,1634.13,1.82,VALIGA_gsn7dsolq3,531
1851,45.02,2076.36,3.77,VALIGA_gsn7dsolq3,531
1852,15.57,455.98,17.75,VALIGA_gsn7dsolq3,531
1853,42.71,2380.42,2.86,VALIGA_gsn7dsolq3,531
1854,12.97,410.61,6.74,VALIGA_gsn7dsolq3,531
1855,50.77,3544.02,4.17,VALIGA_gsn7dsolq3,531
1856,48.94,3553.68,1.82,VALIGA_gsn7dsolq3,531
1857,22.82,970.29,5.44,VALIGA_gsn7dsolq3,531
1858,22.27,705.23,8.43,VALIGA_gsn7dsolq3,531
1859,46.46,4049.46,1.01,VALIGA_gsn7dsolq3,531
1860,63.62,4138.5,1.82,VALIGA_gsn7dsolq3,531
1861,40.74,2066.35,3.11,VALIGA_gsn7dsolq3,531
1862,51.7,5087.98,3.11,VALIGA_gsn7dsolq3,531
1863,37.1,2560.42,2.36,VALIGA_gsn7dsolq3,531
1864,42.01,1895.21,2.13,VALIGA_gsn7dsolq3,531
1865,51.05,2790.69,1.82,VALIGA_gsn7dsolq3,531
1866,30.16,1483.13,2.13,VALIGA_gsn7dsolq3,531
1867,43.77,6225.2,0.34,VALIGA_gsn7dsolq3,531
1868,30.47,963.7,6.79,VALIGA_gsn7dsolq3,531
1869,20.39,547.63,0.34,VALIGA_gsn7dsolq3,531
1870,21.52,1242.97,1.82,VALIGA_gsn7dsolq3,531
